row_label,strat_type,sex,value,breakdown_cat_label,breakdown_var,outcome_var,table_id
Altri Servizi (O-S),sector,Total,37356,total,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Female,35029,permanent,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Female,25701,temporary,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Female,33781,total,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Male,42250,permanent,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Male,28092,temporary,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Male,40556,total,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Total,38608,permanent,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Total,26810,temporary,contract_type,annual_wage,Tav.7
Totale Servizi (G-S),sector,Total,37111,total,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Female,34999,permanent,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Female,25504,temporary,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Female,33807,total,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Male,41455,permanent,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Male,27218,temporary,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Male,39982,total,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Total,38692,permanent,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Total,26392,temporary,contract_type,annual_wage,Tav.7
Totale (B-S),sector,Total,37302,total,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Female,36370,permanent,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Female,25450,temporary,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Female,35121,total,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Male,45310,permanent,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Male,28452,temporary,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Male,43714,total,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Total,41451,permanent,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Total,26999,temporary,contract_type,annual_wage,Tav.7
Nord-Ovest,geography,Total,39958,total,contract_type,annual_wage,Tav.7
Nord-Est,geography,Female,34002,permanent,contract_type,annual_wage,Tav.7
Nord-Est,geography,Female,25606,temporary,contract_type,annual_wage,Tav.7
Nord-Est,geography,Female,32953,total,contract_type,annual_wage,Tav.7
Nord-Est,geography,Male,40931,permanent,contract_type,annual_wage,Tav.7
Nord-Est,geography,Male,27789,temporary,contract_type,annual_wage,Tav.7
Nord-Est,geography,Male,39508,total,contract_type,annual_wage,Tav.7
Nord-Est,geography,Total,37886,permanent,contract_type,annual_wage,Tav.7
Nord-Est,geography,Total,26742,temporary,contract_type,annual_wage,Tav.7
Nord-Est,geography,Total,36597,total,contract_type,annual_wage,Tav.7
Centro,geography,Female,36230,permanent,contract_type,annual_wage,Tav.7
Centro,geography,Female,25414,temporary,contract_type,annual_wage,Tav.7
Centro,geography,Female,34911,total,contract_type,annual_wage,Tav.7
Centro,geography,Male,42506,permanent,contract_type,annual_wage,Tav.7
Centro,geography,Male,26308,temporary,contract_type,annual_wage,Tav.7
Centro,geography,Male,40934,total,contract_type,annual_wage,Tav.7
Centro,geography,Total,39895,permanent,contract_type,annual_wage,Tav.7
Centro,geography,Total,25880,temporary,contract_type,annual_wage,Tav.7
Centro,geography,Total,38388,total,contract_type,annual_wage,Tav.7
Sud,geography,Female,32677,permanent,contract_type,annual_wage,Tav.7
Sud,geography,Female,25238,temporary,contract_type,annual_wage,Tav.7
Sud,geography,Female,31581,total,contract_type,annual_wage,Tav.7
Sud,geography,Male,35105,permanent,contract_type,annual_wage,Tav.7
Sud,geography,Male,25633,temporary,contract_type,annual_wage,Tav.7
Sud,geography,Male,34008,total,contract_type,annual_wage,Tav.7
Sud,geography,Total,34102,permanent,contract_type,annual_wage,Tav.7
Sud,geography,Total,25443,temporary,contract_type,annual_wage,Tav.7
Sud,geography,Total,32985,total,contract_type,annual_wage,Tav.7
Isole,geography,Female,32888,permanent,contract_type,annual_wage,Tav.7
Isole,geography,Female,26194,temporary,contract_type,annual_wage,Tav.7
Isole,geography,Female,31928,total,contract_type,annual_wage,Tav.7
Isole,geography,Male,35724,permanent,contract_type,annual_wage,Tav.7
Isole,geography,Male,27095,temporary,contract_type,annual_wage,Tav.7
Isole,geography,Male,34669,total,contract_type,annual_wage,Tav.7
Isole,geography,Total,34461,permanent,contract_type,annual_wage,Tav.7
Isole,geography,Total,26653,temporary,contract_type,annual_wage,Tav.7
Isole,geography,Total,33433,total,contract_type,annual_wage,Tav.7
Totale,geography,Female,34999,permanent,contract_type,annual_wage,Tav.7
Totale,geography,Female,25504,temporary,contract_type,annual_wage,Tav.7
Totale,geography,Female,33807,total,contract_type,annual_wage,Tav.7
Totale,geography,Male,41455,permanent,contract_type,annual_wage,Tav.7
Totale,geography,Male,27218,temporary,contract_type,annual_wage,Tav.7
Totale,geography,Male,39982,total,contract_type,annual_wage,Tav.7
Totale,geography,Total,38692,permanent,contract_type,annual_wage,Tav.7
Totale,geography,Total,26392,temporary,contract_type,annual_wage,Tav.7
Totale,geography,Total,37302,total,contract_type,annual_wage,Tav.7
10-49,firm_size,Female,29368,permanent,contract_type,annual_wage,Tav.7
10-49,firm_size,Female,21774,temporary,contract_type,annual_wage,Tav.7
10-49,firm_size,Female,28305,total,contract_type,annual_wage,Tav.7
10-49,firm_size,Male,33620,permanent,contract_type,annual_wage,Tav.7
10-49,firm_size,Male,23511,temporary,contract_type,annual_wage,Tav.7
10-49,firm_size,Male,32366,total,contract_type,annual_wage,Tav.7
10-49,firm_size,Total,32168,permanent,contract_type,annual_wage,Tav.7
10-49,firm_size,Total,22862,temporary,contract_type,annual_wage,Tav.7
10-49,firm_size,Total,30962,total,contract_type,annual_wage,Tav.7
50-249,firm_size,Female,33110,permanent,contract_type,annual_wage,Tav.7
50-249,firm_size,Female,23798,temporary,contract_type,annual_wage,Tav.7
50-249,firm_size,Female,32021,total,contract_type,annual_wage,Tav.7
50-249,firm_size,Male,39888,permanent,contract_type,annual_wage,Tav.7
50-249,firm_size,Male,27995,temporary,contract_type,annual_wage,Tav.7
50-249,firm_size,Male,38679,total,contract_type,annual_wage,Tav.7
50-249,firm_size,Total,37536,permanent,contract_type,annual_wage,Tav.7
50-249,firm_size,Total,26386,temporary,contract_type,annual_wage,Tav.7
50-249,firm_size,Total,36343,total,contract_type,annual_wage,Tav.7
250-499,firm_size,Female,35652,permanent,contract_type,annual_wage,Tav.7
250-499,firm_size,Female,24499,temporary,contract_type,annual_wage,Tav.7
250-499,firm_size,Female,34561,total,contract_type,annual_wage,Tav.7
250-499,firm_size,Male,43550,permanent,contract_type,annual_wage,Tav.7
250-499,firm_size,Male,37041,temporary,contract_type,annual_wage,Tav.7
250-499,firm_size,Male,43058,total,contract_type,annual_wage,Tav.7
250-499,firm_size,Total,40584,permanent,contract_type,annual_wage,Tav.7
250-499,firm_size,Total,31477,temporary,contract_type,annual_wage,Tav.7
250-499,firm_size,Total,39819,total,contract_type,annual_wage,Tav.7
500-999,firm_size,Female,37064,permanent,contract_type,annual_wage,Tav.7
500-999,firm_size,Female,27124,temporary,contract_type,annual_wage,Tav.7
500-999,firm_size,Female,36175,total,contract_type,annual_wage,Tav.7
500-999,firm_size,Male,47744,permanent,contract_type,annual_wage,Tav.7
500-999,firm_size,Male,29425,temporary,contract_type,annual_wage,Tav.7
500-999,firm_size,Male,46384,total,contract_type,annual_wage,Tav.7
500-999,firm_size,Total,43577,permanent,contract_type,annual_wage,Tav.7
500-999,firm_size,Total,28414,temporary,contract_type,annual_wage,Tav.7
500-999,firm_size,Total,42360,total,contract_type,annual_wage,Tav.7
1000+,firm_size,Female,37195,permanent,contract_type,annual_wage,Tav.7
1000+,firm_size,Female,27324,temporary,contract_type,annual_wage,Tav.7
1000+,firm_size,Female,35916,total,contract_type,annual_wage,Tav.7
1000+,firm_size,Male,46531,permanent,contract_type,annual_wage,Tav.7
1000+,firm_size,Male,28345,temporary,contract_type,annual_wage,Tav.7
1000+,firm_size,Male,44714,total,contract_type,annual_wage,Tav.7
1000+,firm_size,Total,41654,permanent,contract_type,annual_wage,Tav.7
1000+,firm_size,Total,27738,temporary,contract_type,annual_wage,Tav.7
1000+,firm_size,Total,40044,total,contract_type,annual_wage,Tav.7
Totale,firm_size,Female,34999,permanent,contract_type,annual_wage,Tav.7
Totale,firm_size,Female,25504,temporary,contract_type,annual_wage,Tav.7
Totale,firm_size,Female,33807,total,contract_type,annual_wage,Tav.7
Totale,firm_size,Male,41455,permanent,contract_type,annual_wage,Tav.7
Totale,firm_size,Male,27218,temporary,contract_type,annual_wage,Tav.7
Totale,firm_size,Male,39982,total,contract_type,annual_wage,Tav.7
Totale,firm_size,Total,38692,permanent,contract_type,annual_wage,Tav.7
Totale,firm_size,Total,26392,temporary,contract_type,annual_wage,Tav.7
Totale,firm_size,Total,37302,total,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Female,37317,permanent,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Female,28364,temporary,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Female,36261,total,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Male,44982,permanent,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Male,30251,temporary,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Male,43909,total,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Total,40829,permanent,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Total,28990,temporary,contract_type,annual_wage,Tav.7
Controllo pubblico,control_type,Total,39670,total,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Female,33108,permanent,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Female,23445,temporary,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Female,31836,total,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Male,40056,permanent,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Male,26490,temporary,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Male,38495,total,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Total,37518,permanent,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Total,25268,temporary,contract_type,annual_wage,Tav.7
Controllo privato,control_type,Total,36034,total,contract_type,annual_wage,Tav.7
Totale,control_type,Female,34999,permanent,contract_type,annual_wage,Tav.7
Totale,control_type,Female,25504,temporary,contract_type,annual_wage,Tav.7
Totale,control_type,Female,33807,total,contract_type,annual_wage,Tav.7
Totale,control_type,Male,41455,permanent,contract_type,annual_wage,Tav.7
Totale,control_type,Male,27218,temporary,contract_type,annual_wage,Tav.7
Totale,control_type,Male,39982,total,contract_type,annual_wage,Tav.7
Totale,control_type,Total,38692,permanent,contract_type,annual_wage,Tav.7
Totale,control_type,Total,26392,temporary,contract_type,annual_wage,Tav.7
Totale,control_type,Total,37302,total,contract_type,annual_wage,Tav.7
B - Estrazione di minerali da cave e miniere,sector,Female,37246,part-time,hours_regime,annual_wage,Tav.8
B - Estrazione di minerali da cave e miniere,sector,Female,49405,full-time,hours_regime,annual_wage,Tav.8
B - Estrazione di minerali da cave e miniere,sector,Female,46350,total,hours_regime,annual_wage,Tav.8
B - Estrazione di minerali da cave e miniere,sector,Male,37277,part-time,hours_regime,annual_wage,Tav.8
B - Estrazione di minerali da cave e miniere,sector,Male,43563,full-time,hours_regime,annual_wage,Tav.8
B - Estrazione di minerali da cave e miniere,sector,Male,43396,total,hours_regime,annual_wage,Tav.8
B - Estrazione di minerali da cave e miniere,sector,Total,37261,part-time,hours_regime,annual_wage,Tav.8
B - Estrazione di minerali da cave e miniere,sector,Total,44032,full-time,hours_regime,annual_wage,Tav.8
B - Estrazione di minerali da cave e miniere,sector,Total,43698,total,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Female,29966,part-time,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Female,34510,full-time,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Female,33549,total,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Male,28963,part-time,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Male,40570,full-time,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Male,40196,total,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Total,29668,part-time,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Total,39189,full-time,hours_regime,annual_wage,Tav.8
C - Attività manifatturiere,sector,Total,38429,total,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,28365,part-time,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,34016,full-time,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,32461,total,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,27772,part-time,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,41355,full-time,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,40219,total,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,28154,part-time,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,39134,full-time,hours_regime,annual_wage,Tav.8
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,37470,total,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,25024,part-time,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,29587,full-time,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,28599,total,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,24325,part-time,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,37806,full-time,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,36416,total,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,24829,part-time,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,33558,full-time,hours_regime,annual_wage,Tav.8
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,32113,total,hours_regime,annual_wage,Tav.8
CC - Industria del legno carta e stampa,sector,Female,28073,part-time,hours_regime,annual_wage,Tav.8
CC - Industria del legno carta e stampa,sector,Female,31496,full-time,hours_regime,annual_wage,Tav.8
CC - Industria del legno carta e stampa,sector,Female,30685,total,hours_regime,annual_wage,Tav.8
CC - Industria del legno carta e stampa,sector,Male,26928,part-time,hours_regime,annual_wage,Tav.8
CC - Industria del legno carta e stampa,sector,Male,35184,full-time,hours_regime,annual_wage,Tav.8
CC - Industria del legno carta e stampa,sector,Male,34899,total,hours_regime,annual_wage,Tav.8
